RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|54826|SNACK TRADITIONAL 1 RAK DOUBLE ALL SOCIO JAKARTA|1SLK01D0_SD1_AL_JK154826|3||6|1|1||20068096|20068096||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54826|SNACK TRADITIONAL 1 RAK DOUBLE ALL SOCIO JAKARTA|1SLK01D0_SD1_AL_JK154826|3||5|1|1||20068097|20068097||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||524|1|1||20068144|20068144||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||525|1|1||20068148|20068148||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||526|1|1||20068156|20068156||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||207|1|1||20068161|20068161||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||208|1|1||20068165|20068165||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||209|1|1||20068166|20068166||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||210|1|1||20068167|20068167||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||211|1|1||20068168|20068168||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||84|1|1||20068169|20068169||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||212|1|1||20068170|20068170||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||85|1|1||20068171|20068171||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||213|1|1||20068175|20068175||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||527|1|1||20068177|20068177||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|16||11|1|1||20068183|20068183||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||4|1|1||20068238|20068238||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NASIONAL|1COC04N0_SD1_AL_NAS54531|14||4|1|1||20068396|20068396||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|71300|MODUL BUAH IMPORT 1 TGR2 BKS BGR1 BGR2 LBK TGR1 PRG PWK SBI|1BI101N0_SD1_AL_TGR271300|2||2|1|1||20068532|20068532||1|7|2|0|0.00|0|12|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|38||4|1|1||20068536|20068536||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||408|1|1||20068540|20068540||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|20||4|1|2||20068904|20068904||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|10||7|1|1||20068905|20068905||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|10||8|1|1||20068906|20068906||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|61207|RAK BERAS & GULA 1 RAK DOUBLE  JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1MBG01D0_SD1_AL_JKT61207|4||6|1|1||20069092|20069092||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||214|1|1||20069117|20069117||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||215|1|1||20069118|20069118||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||528|1|1||20069119|20069119||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||529|1|1||20069120|20069120||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|33||4|1|1||20069146|20069146||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30441|MILK & BABY FOOD 5 RAK SINGLE ALL SOCIO NASIONAL|1MBF05S0_SD1_AL_NAS30441|33||3|1|1||20069147|20069147||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|11||1|1|1||20069149|20069149||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|6||6|1|1||20069199|20069199||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|14||10|1|1||20069199|20069199||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|59||9|1|2||20069204|20069204||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|59||7|1|1||20069205|20069205||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|44||1|1|1||20069208|20069208||8|1|6|0|0.00|0|48|0||||||27/08/2026 06:27:52||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|18||1|1|1||20069208|20069208||11|1|3|0|0.00|0|33|0||||||27/08/2026 06:27:52||||
|R|XXX|G|1481|MODUL PALING MURAH MAREKTING|PM1MKT01481|1||1|2|1||20069208|20069208||1|1|1|0|0.00|0|0|0||||||27/08/2026 06:27:52||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|39||13|1|1||20069227|20069227||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:52||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|21||2|1|1||20069527|20069527||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25148|MODUL PEMBAYARAN MARKETING|RPROM225148|1||115|1|1||20069532|20069532||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||216|1|1||20069534|20069534||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||217|1|1||20069535|20069535||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25151|MODUL PEMBAYARAN MARKETING|RPROM525151|1||218|1|1||20069537|20069537||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||117|1|1||20069538|20069538||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||156|1|1||20069539|20069539||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||118|1|1||20069540|20069540||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49383|ADULT DIAPERS 1 RAK DOUBLE ALL SOCIO NASIONAL|1ADP01D0_SD1_AL_NAS49383|5||4|1|1||20069546|20069546||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49383|ADULT DIAPERS 1 RAK DOUBLE ALL SOCIO NASIONAL|1ADP01D0_SD1_AL_NAS49383|5||5|1|1||20069547|20069547||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|49383|ADULT DIAPERS 1 RAK DOUBLE ALL SOCIO NASIONAL|1ADP01D0_SD1_AL_NAS49383|4||6|1|1||20069549|20069549||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|22||1|1|1||20069630|20069630||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|22||2|1|1||20069632|20069632||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|22||1|1|3||20069634|20069634||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|22||1|1|2||20069636|20069636||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:52||||
